Hours_Worked_Per_Week,Access_to_Mental_Health_Resources,Work_Life_Balance_Rating,Social_Isolation_Rating,Sleep_Quality,Risk_Score_Raw,Burnout_Risk
39,1,2,0,6,-29.400000000000006,0
20,1,3,2,8,-70.0,0
20,1,1,0,6,-50.0,0
36,1,2,2,8,-41.599999999999994,0
78,1,2,0,5,37.19999999999999,1
20,1,0,2,7,-40.0,0
72,1,3,3,9,-1.2000000000000028,1
71,1,1,2,8,13.399999999999991,1
64,0,1,3,7,23.599999999999994,1
49,0,3,1,7,-25.400000000000006,0
60,1,3,2,7,-2.0,1
66,0,1,3,7,26.39999999999999,1
22,1,3,1,7,-63.2,0
65,0,0,0,9,-17.0,1
74,0,3,1,9,-14.400000000000006,0
30,0,0,2,8,-38.0,0
43,1,0,1,6,-3.8000000000000114,1
41,1,3,0,8,-56.6,0
63,1,2,1,7,0.19999999999998863,1
64,1,2,2,6,21.599999999999994,1
45,0,0,2,8,-17.0,0
32,1,3,3,6,-21.200000000000003,0
20,0,0,0,9,-80.0,0
43,1,3,0,7,-41.800000000000004,0
29,0,3,1,6,-41.400000000000006,0
54,0,1,0,5,9.599999999999994,1
43,0,2,2,7,-19.80000000000001,0
47,0,2,1,9,-46.2,0
55,1,1,3,9,-13.0,0
35,1,1,1,8,-45.0,0
59,0,1,1,5,24.599999999999994,1
35,1,0,3,6,1.0,1
78,1,0,1,8,21.19999999999999,1
36,0,0,0,9,-57.6,0
70,1,0,1,6,34.0,1
73,1,0,1,9,2.1999999999999886,1
34,1,2,1,9,-64.4,0
35,0,2,2,5,-7.0,0
34,1,3,2,7,-38.400000000000006,0
76,0,2,0,6,22.39999999999999,1
53,0,1,3,5,32.19999999999999,1
30,0,2,2,9,-62.0,0
20,1,1,2,9,-70.0,0
34,1,2,0,5,-24.400000000000006,0
45,1,0,0,6,-9.000000000000007,0
70,0,2,3,9,2.0,1
23,1,3,1,6,-49.800000000000004,0
62,0,0,1,5,34.8,1
24,1,0,3,9,-50.400000000000006,0
54,0,3,3,8,-14.400000000000006,0
32,1,2,3,8,-39.2,0
29,1,2,0,9,-79.4,0
30,1,3,1,7,-52.0,0
37,0,0,3,9,-32.2,0
53,0,3,3,9,-27.80000000000001,0
58,1,1,1,9,-24.80000000000001,0
60,0,1,1,5,26.0,1
61,0,2,0,9,-34.60000000000001,0
69,0,0,2,9,4.599999999999994,1
42,1,1,2,5,8.799999999999997,1
26,1,3,0,9,-89.6,0
78,1,2,0,8,1.1999999999999886,1
58,0,2,1,8,-18.80000000000001,0
22,1,0,0,9,-77.2,0
31,0,1,0,5,-22.6,0
26,0,2,3,9,-59.6,0
68,1,3,0,9,-30.80000000000001,0
45,1,1,0,6,-15.000000000000007,0
52,1,2,3,7,0.7999999999999972,1
56,0,2,1,5,14.399999999999991,1
67,0,1,1,7,11.799999999999997,1
34,1,1,0,6,-30.400000000000006,0
21,0,0,0,7,-54.6,0
60,1,3,2,9,-26.0,0
26,1,0,3,8,-35.6,0
51,1,0,2,5,27.39999999999999,1
23,1,3,0,5,-45.800000000000004,0
39,1,3,2,9,-55.400000000000006,0
69,1,0,2,7,28.599999999999994,1
72,0,1,1,5,42.8,1
55,0,3,3,6,11.0,1
51,1,0,1,6,7.3999999999999915,1
47,1,1,1,7,-16.200000000000003,0
32,0,2,2,6,-23.200000000000003,0
20,0,1,3,8,-50.0,0
79,1,0,0,9,2.5999999999999943,1
75,1,3,3,5,51.0,1
54,0,1,1,9,-30.400000000000006,0
67,1,1,2,7,19.799999999999997,1
49,0,1,0,9,-45.400000000000006,0
73,1,3,1,5,32.19999999999999,1
55,0,3,2,5,15.0,1
76,1,1,1,7,24.39999999999999,1
74,1,1,2,5,53.599999999999994,1
44,1,0,3,6,13.599999999999994,1
35,0,3,1,9,-69.0,0
77,1,1,3,8,29.80000000000001,1
38,0,3,3,8,-36.80000000000001,0
20,0,3,2,8,-70.0,0
24,0,3,0,7,-68.4,0
70,0,0,3,8,26.0,1
41,1,2,1,9,-54.599999999999994,0
43,1,3,1,5,-9.800000000000011,0
62,1,3,2,6,12.799999999999997,1
64,0,1,3,8,11.599999999999994,1
71,1,3,0,8,-14.600000000000009,0
56,0,2,0,8,-29.60000000000001,0
72,0,3,1,6,18.799999999999997,1
55,0,0,2,9,-15.0,0
55,1,1,3,8,-1.0,1
23,0,2,1,5,-31.800000000000004,0
55,1,0,2,7,9.0,1
71,1,2,0,6,15.399999999999991,1
72,1,1,1,9,-5.200000000000003,1
37,0,3,2,5,-10.200000000000003,0
69,1,1,0,6,18.599999999999994,1
35,0,1,2,6,-13.0,0
60,0,3,1,7,-10.0,0
37,0,0,3,7,-8.200000000000003,0
41,0,2,2,9,-46.599999999999994,0
21,1,0,3,8,-42.6,0
40,1,3,1,7,-38.0,0
55,1,2,0,9,-43.0,0
63,1,3,2,6,14.199999999999989,1
58,0,0,0,8,-14.800000000000011,0
66,0,1,3,5,50.39999999999999,1
58,0,2,3,6,21.19999999999999,1
48,0,3,0,9,-58.80000000000001,0
73,1,2,1,5,38.19999999999999,1
45,1,2,3,6,3.0,1
40,0,0,1,7,-20.0,0
36,0,1,0,9,-63.6,0
35,0,2,1,5,-15.0,0
79,0,0,3,7,50.599999999999994,1
50,1,2,0,5,-2.0,1
70,0,1,1,8,4.0,1
28,1,2,1,8,-60.800000000000004,0
50,1,1,2,9,-28.0,0
33,0,0,3,5,10.199999999999989,1
68,0,0,2,8,15.199999999999989,1
56,1,1,1,6,8.399999999999991,1
21,1,1,3,6,-24.6,0
71,0,0,0,8,3.3999999999999915,1
67,1,1,0,8,-8.200000000000003,1
65,0,1,0,9,-23.0,1
33,0,3,1,9,-71.80000000000001,0
78,1,2,1,6,33.19999999999999,1
52,1,0,0,7,-11.200000000000003,0
54,0,0,2,5,31.599999999999994,1
77,0,3,2,7,21.799999999999997,1
58,1,1,3,9,-8.800000000000011,0
77,1,1,3,7,41.80000000000001,1
66,1,1,0,9,-21.60000000000001,1
70,1,0,1,7,22.0,1
39,0,3,1,6,-27.400000000000006,0
21,0,2,3,9,-66.6,0
70,0,3,0,6,8.0,1
60,1,0,3,7,24.0,1
38,1,2,2,8,-38.80000000000001,0
78,0,1,0,8,7.199999999999989,1
56,1,3,0,5,0.3999999999999915,1
37,1,3,0,8,-62.2,0
35,1,0,2,5,5.0,1
23,1,3,0,7,-69.80000000000001,0
31,1,2,3,5,-4.599999999999994,1
48,1,3,2,5,5.199999999999989,1
26,0,0,1,5,-15.600000000000001,0
33,0,3,3,6,-19.80000000000001,0
74,0,2,3,5,55.599999999999994,1
31,0,2,3,9,-52.599999999999994,0
54,1,0,2,7,7.599999999999994,1
24,0,1,3,6,-20.400000000000006,0
36,0,0,2,9,-41.599999999999994,0
77,0,1,0,7,17.799999999999997,1
61,0,2,1,6,9.399999999999991,1
51,1,3,0,7,-30.60000000000001,0
29,1,3,3,8,-49.400000000000006,0
62,0,2,2,7,6.799999999999997,1
36,0,0,2,8,-29.599999999999994,0
24,1,3,0,8,-80.4,0
64,1,0,3,7,29.599999999999994,1
61,0,3,1,8,-20.60000000000001,0
28,1,1,2,6,-22.800000000000004,0
68,1,3,2,8,-2.8000000000000114,1
52,0,1,3,5,30.799999999999997,1
55,1,3,2,6,3.0,1
55,0,3,3,6,11.0,1
37,0,3,3,6,-14.200000000000003,0
28,1,3,1,5,-30.800000000000004,0
76,1,3,3,5,52.39999999999998,1
48,1,0,0,5,7.199999999999989,1
80,1,1,1,5,54.0,1
69,1,1,3,5,54.599999999999994,1
33,1,3,3,9,-55.80000000000001,0
44,0,0,1,9,-38.400000000000006,0
34,1,0,2,5,3.5999999999999943,1
25,0,2,1,6,-41.0,0
75,1,2,2,8,13.0,1
61,1,0,1,8,-2.6000000000000085,1
48,1,2,1,9,-44.80000000000001,0
34,1,1,0,5,-18.400000000000006,0
48,1,0,1,7,-8.800000000000011,0
23,0,2,0,8,-75.80000000000001,0
37,0,0,3,8,-20.200000000000003,0
69,0,2,2,6,28.599999999999994,1
76,1,0,2,8,26.39999999999999,1
68,1,3,0,9,-30.80000000000001,0
63,1,1,2,5,38.19999999999999,1
58,0,2,2,5,25.19999999999999,1
35,0,3,1,8,-57.0,0
30,1,0,0,7,-42.0,0
33,0,3,2,9,-63.800000000000004,0
22,1,1,3,8,-47.2,0
70,1,2,0,9,-22.0,0
69,0,2,1,7,8.599999999999994,1
61,0,0,3,9,1.3999999999999915,1
57,0,1,2,9,-18.200000000000003,0
64,0,3,2,9,-20.400000000000006,0
61,1,0,0,5,25.39999999999999,1
37,1,2,2,7,-28.200000000000003,0
77,0,3,0,5,29.799999999999997,1
39,0,0,2,6,-1.4000000000000057,1
77,0,3,3,8,17.80000000000001,1
67,0,3,1,5,23.799999999999997,1
44,1,0,3,9,-22.400000000000006,0
76,1,3,1,6,24.39999999999999,1
57,1,3,0,7,-22.200000000000003,0
32,1,1,2,7,-29.200000000000003,0
23,1,1,3,5,-9.800000000000004,0
74,1,2,2,9,-0.4000000000000057,1
33,1,1,0,9,-67.80000000000001,0
52,0,0,1,7,-3.200000000000003,1
47,1,3,3,9,-36.2,0
71,0,2,1,8,-0.6000000000000085,1
56,0,1,1,5,20.39999999999999,1
27,0,3,0,5,-40.2,0
63,1,0,1,9,-11.800000000000011,1
53,1,3,0,7,-27.80000000000001,0
63,1,0,1,8,0.19999999999998863,1
24,1,3,1,8,-72.4,0
73,0,2,3,8,18.19999999999999,1
24,1,2,0,6,-50.400000000000006,0
50,0,1,2,9,-28.0,0
64,1,1,2,8,3.5999999999999943,1
28,1,3,2,9,-70.80000000000001,0
61,0,3,3,7,7.3999999999999915,1
51,0,1,3,7,5.3999999999999915,1
52,0,1,1,7,-9.200000000000003,0
22,1,3,1,6,-51.2,0
49,1,3,2,7,-17.400000000000006,0
69,0,3,1,9,-21.400000000000006,0
31,1,2,1,5,-20.6,0
48,0,0,3,5,31.19999999999999,1
22,1,0,2,9,-61.2,0
45,0,1,0,5,-3.000000000000007,1
76,0,2,2,8,14.399999999999991,1
80,1,3,3,5,58.0,1
49,0,3,2,6,-5.400000000000006,0
28,1,1,0,7,-50.800000000000004,0
45,1,1,1,5,5.0,1
21,0,2,2,5,-26.6,0
22,0,0,3,6,-17.200000000000003,0
65,1,0,3,6,43.0,1
23,1,3,2,5,-29.800000000000004,0
44,0,1,1,8,-32.400000000000006,0
70,0,2,1,5,34.0,1
32,0,3,3,8,-45.2,0
58,1,0,3,7,21.19999999999999,1
63,1,0,0,9,-19.80000000000001,1
54,1,2,1,7,-12.400000000000006,0
74,0,3,2,5,41.599999999999994,1
42,0,2,3,5,10.799999999999997,1
28,1,3,3,8,-50.800000000000004,0
21,1,0,3,6,-18.6,0
80,0,1,3,8,34.0,1
73,1,1,1,6,32.19999999999999,1
60,0,0,3,6,36.0,1
63,0,1,1,6,18.19999999999999,1
50,0,1,0,6,-8.0,0
63,1,3,0,5,10.199999999999989,1
66,1,2,2,9,-11.600000000000009,0
21,0,3,3,9,-72.6,0
51,0,2,2,7,-8.600000000000009,0
37,1,2,1,7,-36.2,0
32,0,1,2,7,-29.200000000000003,0
65,1,2,2,8,-1.0,1
24,1,2,3,7,-38.400000000000006,0
77,1,0,1,7,31.799999999999997,1
61,0,2,1,7,-2.6000000000000085,1
63,0,0,3,5,52.19999999999999,1
29,0,3,1,7,-53.400000000000006,0
75,0,1,0,9,-9.0,1
62,1,2,3,5,38.8,1
44,0,0,3,6,13.599999999999994,1
53,1,3,3,8,-15.800000000000011,0
56,0,3,0,5,0.3999999999999915,1
49,0,3,1,5,-1.4000000000000057,1
26,0,0,0,9,-71.6,0
25,0,0,0,7,-49.0,0
73,0,1,0,6,24.19999999999999,1
74,1,2,2,9,-0.4000000000000057,1
22,0,3,1,9,-87.2,0
32,0,1,1,5,-13.200000000000003,0
22,0,0,3,6,-17.200000000000003,0
45,0,1,3,9,-27.0,0
76,0,3,2,8,8.399999999999991,1
43,1,3,0,8,-53.800000000000004,0
72,0,1,3,9,10.799999999999997,1
25,1,3,1,5,-35.0,0
62,0,0,3,8,14.799999999999997,1
79,1,3,0,5,32.599999999999994,1
77,0,2,2,7,27.799999999999997,1
68,0,2,0,7,-0.8000000000000114,1
61,1,3,3,5,31.39999999999999,1
31,0,1,2,9,-54.6,0
68,1,3,2,7,9.199999999999989,1
55,0,2,0,7,-19.0,0
21,1,0,3,8,-42.6,0
30,1,2,0,9,-78.0,0
58,1,3,3,5,27.19999999999999,1
53,0,3,3,7,-3.8000000000000114,1
45,1,1,1,9,-43.0,0
37,0,3,2,7,-34.2,0
40,1,3,3,8,-34.0,0
55,1,0,0,9,-31.0,0
59,1,0,0,6,10.599999999999994,1
71,0,0,1,8,11.399999999999991,1
65,0,1,1,5,33.0,1
63,0,1,1,9,-17.80000000000001,1
41,1,2,2,7,-22.599999999999994,0
72,0,1,1,9,-5.200000000000003,1
78,0,0,2,5,65.19999999999999,1
49,1,1,1,9,-37.400000000000006,0
69,1,3,2,7,10.599999999999994,1
62,0,1,3,8,8.799999999999997,1
80,0,3,1,8,6.0,1
79,0,2,2,7,30.599999999999994,1
49,1,3,3,6,2.5999999999999943,1
27,1,0,1,6,-26.200000000000003,0
53,1,2,3,8,-9.800000000000011,0
76,1,2,1,5,42.39999999999999,1
66,1,2,0,9,-27.60000000000001,0
28,0,0,2,7,-28.800000000000004,0
70,0,3,0,5,20.0,1
39,0,2,2,9,-49.400000000000006,0
59,1,0,0,8,-13.400000000000006,1
44,1,2,1,7,-26.400000000000006,0
38,0,2,0,5,-18.800000000000004,0
24,0,0,1,9,-66.4,0
30,0,1,2,8,-44.0,0
34,1,2,1,8,-52.400000000000006,0
27,1,1,0,9,-76.2,0
38,1,2,3,6,-6.800000000000011,0
42,1,1,2,6,-3.200000000000003,1
46,1,3,3,9,-37.60000000000001,0
59,0,1,3,9,-7.400000000000006,1
51,0,1,3,9,-18.60000000000001,0
45,1,1,3,8,-15.0,0
46,1,1,3,7,-1.6000000000000085,1
38,0,3,0,8,-60.800000000000004,0
69,1,0,1,8,8.599999999999994,1
61,1,1,1,6,15.399999999999991,1
48,0,0,3,9,-16.80000000000001,0
58,1,2,0,8,-26.80000000000001,0
79,1,0,3,8,38.599999999999994,1
60,0,1,3,9,-6.0,1
52,1,0,2,7,4.799999999999997,1
38,1,3,0,6,-36.800000000000004,0
56,0,3,3,5,24.39999999999999,1
38,0,1,1,8,-40.800000000000004,0
52,1,0,2,7,4.799999999999997,1
66,0,2,3,5,44.39999999999999,1
35,0,3,3,9,-53.0,0
42,1,1,3,5,16.799999999999997,1
26,0,3,0,9,-89.6,0
45,1,1,3,7,-3.0,1
51,0,0,1,5,19.39999999999999,1
31,0,0,2,6,-12.600000000000001,0
27,1,0,0,7,-46.2,0
24,1,0,2,5,-10.400000000000006,0
61,1,0,1,8,-2.6000000000000085,1
47,0,1,3,5,23.799999999999997,1
72,1,3,0,5,22.799999999999997,1
24,1,2,3,6,-26.400000000000006,0
68,0,3,0,7,-6.800000000000011,0
45,0,0,3,8,-9.0,0
24,0,3,1,7,-60.400000000000006,0
41,1,3,1,7,-36.599999999999994,0
34,0,1,3,8,-30.400000000000006,0
32,0,2,1,8,-55.2,0
47,1,2,3,6,5.799999999999997,1
52,0,0,0,9,-35.2,0
62,0,1,1,6,16.799999999999997,1
42,1,1,0,8,-43.2,0
52,0,1,3,5,30.799999999999997,1
62,1,1,0,5,20.799999999999997,1
37,1,1,2,7,-22.200000000000003,0
69,1,2,3,7,24.599999999999994,1
72,1,2,1,9,-11.200000000000003,0
49,1,3,1,9,-49.400000000000006,0
45,0,2,2,9,-41.0,0
35,1,1,3,9,-41.0,0
32,1,3,3,5,-9.200000000000003,0
58,1,2,3,8,-2.8000000000000114,1
52,1,3,3,9,-29.200000000000003,0
45,0,2,0,6,-21.000000000000007,0
67,0,0,3,9,9.799999999999997,1
20,0,2,0,5,-44.0,0
68,1,3,0,7,-6.800000000000011,0
57,0,0,1,6,15.799999999999997,1
21,0,1,3,9,-60.6,0
68,1,3,0,5,17.19999999999999,1
25,1,1,3,7,-31.0,0
65,0,1,2,9,-7.0,1
69,0,3,0,5,18.599999999999994,1
57,0,1,1,5,21.799999999999997,1
61,0,3,3,8,-4.6000000000000085,1
43,1,3,1,5,-9.800000000000011,0
37,1,2,0,9,-68.2,0
46,1,0,0,5,4.3999999999999915,1
60,1,1,1,6,14.0,1
27,1,1,3,5,-4.200000000000003,1
47,0,0,0,5,5.799999999999997,1
29,1,0,2,6,-15.400000000000006,0
36,1,0,1,9,-49.6,0
74,0,0,0,7,19.599999999999994,1
48,1,0,3,8,-4.800000000000011,1
77,0,2,0,7,11.799999999999997,1
25,1,3,3,9,-67.0,0
33,1,0,3,9,-37.80000000000001,0
41,1,2,0,6,-26.6,0
73,0,0,2,7,34.19999999999999,1
25,1,0,3,5,-1.0,1
45,0,1,1,6,-7.0,0
58,1,1,3,6,27.19999999999999,1
31,1,1,3,8,-34.599999999999994,0
54,0,1,2,6,13.599999999999994,1
33,0,3,3,7,-31.80000000000001,0
41,1,3,0,9,-68.6,0
70,0,1,2,8,12.0,1
42,1,1,3,5,16.799999999999997,1
67,1,0,0,7,9.799999999999997,1
26,0,0,0,5,-23.6,0
59,0,1,3,6,28.599999999999994,1
69,0,1,1,7,14.599999999999994,1
44,1,1,1,8,-32.400000000000006,0
32,0,0,3,8,-27.200000000000003,0
40,1,1,3,5,14.0,1
60,0,1,0,9,-30.0,1
29,0,3,3,8,-49.400000000000006,0
72,0,3,3,5,46.8,1
74,0,0,0,9,-4.400000000000006,1
78,0,3,3,7,31.19999999999999,1
28,1,0,3,8,-32.800000000000004,0
34,0,2,3,8,-36.400000000000006,0
71,0,1,0,5,33.39999999999999,1
21,1,0,3,8,-42.6,0
44,1,3,1,5,-8.400000000000006,0
32,1,2,3,8,-39.2,0
53,1,3,1,5,4.199999999999989,1
70,0,0,3,8,26.0,1
77,0,2,0,7,11.799999999999997,1
53,1,3,1,7,-19.80000000000001,0
54,0,2,3,5,27.599999999999994,1
57,1,1,3,7,13.799999999999997,1
22,1,1,3,5,-11.200000000000003,0
61,0,2,3,5,37.39999999999999,1
75,0,3,0,6,15.0,1
78,1,3,2,7,23.19999999999999,1
25,0,3,1,6,-47.0,0
74,1,1,3,6,49.599999999999994,1
67,1,0,0,8,-2.200000000000003,1
68,1,0,2,5,51.19999999999999,1
38,1,2,0,9,-66.80000000000001,0
22,0,3,3,6,-35.2,0
37,1,2,2,8,-40.2,0
58,1,0,1,7,5.199999999999989,1
28,1,0,1,9,-60.800000000000004,0
71,0,3,0,5,21.39999999999999,1
31,1,2,1,8,-56.6,0
24,1,3,1,9,-84.4,0
22,0,0,2,5,-13.200000000000003,0
30,1,0,1,5,-10.0,0
76,1,3,2,9,-3.6000000000000085,1
49,1,2,2,8,-23.400000000000006,0
23,1,1,2,9,-65.80000000000001,0
24,0,3,1,6,-48.400000000000006,0
20,0,0,0,5,-32.0,0
46,0,1,0,7,-25.60000000000001,0
47,1,3,1,9,-52.2,0
48,0,1,2,9,-30.80000000000001,0
37,0,3,1,5,-18.200000000000003,0
31,1,0,3,5,7.400000000000006,1
32,0,3,0,9,-81.2,0
60,0,1,2,7,10.0,1
21,0,2,1,5,-34.6,0
56,1,0,2,5,34.39999999999999,1
64,1,0,3,6,41.599999999999994,1
35,0,1,2,8,-37.0,0
67,0,3,3,6,27.799999999999997,1
43,1,3,0,7,-41.800000000000004,0
54,1,3,2,8,-22.400000000000006,0
41,1,0,1,9,-42.599999999999994,0
55,1,0,2,7,9.0,1
30,0,1,2,7,-32.0,0
74,1,3,3,6,37.599999999999994,1
77,0,3,3,8,17.80000000000001,1
65,1,1,1,7,9.0,1
48,1,0,0,8,-28.80000000000001,0
54,1,0,0,9,-32.400000000000006,0
67,1,2,3,8,9.799999999999997,1
73,0,2,1,6,26.19999999999999,1
34,0,3,2,6,-26.400000000000006,0
79,0,0,1,7,34.599999999999994,1
50,1,3,1,8,-36.0,0
61,0,0,1,6,21.39999999999999,1
60,1,2,0,5,12.0,1
62,1,1,2,6,24.799999999999997,1
35,0,0,1,9,-51.0,0
29,1,2,0,5,-31.400000000000006,0
68,1,2,0,8,-12.800000000000011,0
51,0,0,3,7,11.399999999999991,1
70,1,3,2,5,36.0,1
21,1,0,1,6,-34.6,0
43,0,2,2,7,-19.80000000000001,0
42,0,0,3,7,-1.2000000000000028,1
21,1,1,3,7,-36.6,0
57,0,3,1,7,-14.200000000000003,0
50,1,0,0,8,-26.0,0
70,0,2,3,8,14.0,1
59,1,2,0,8,-25.400000000000006,0
45,0,3,3,6,-3.0,1
48,0,0,2,8,-12.800000000000011,0
22,1,2,1,7,-57.2,0
77,0,3,3,5,53.80000000000001,1
33,0,1,2,5,-3.8000000000000043,1
44,1,3,3,5,7.599999999999994,1
67,0,0,1,5,41.8,1
20,0,0,2,5,-16.0,0
72,0,2,0,9,-19.200000000000003,0
22,1,1,3,5,-11.200000000000003,0
73,0,0,3,5,66.19999999999999,1
45,1,2,2,5,7.0,1
37,1,3,1,6,-30.200000000000003,0
28,0,3,3,9,-62.800000000000004,0
57,1,0,2,5,35.8,1
42,1,1,1,8,-35.2,0
40,1,2,3,6,-4.0,1
76,1,0,2,9,14.399999999999991,1
20,0,2,1,8,-72.0,0
40,0,3,3,8,-34.0,0
46,0,2,3,6,4.3999999999999915,1
61,1,3,1,8,-20.60000000000001,0
78,1,1,1,7,27.19999999999999,1
25,0,1,2,6,-27.0,0
74,1,3,3,6,37.599999999999994,1
63,0,0,3,7,28.19999999999999,1
55,1,3,2,6,3.0,1
47,0,2,3,8,-18.200000000000003,0
64,0,2,3,8,5.599999999999994,1
36,0,2,3,8,-33.599999999999994,0
78,1,0,0,7,25.19999999999999,1
59,0,1,1,8,-11.400000000000006,1
77,1,1,0,7,17.799999999999997,1
71,1,2,0,7,3.3999999999999915,1
22,0,0,1,7,-45.2,0
31,0,2,0,6,-40.6,0
58,1,1,2,9,-16.80000000000001,0
31,1,3,0,7,-58.6,0
21,0,2,2,8,-62.6,0
75,0,2,1,7,17.0,1
65,1,2,3,5,43.0,1
41,0,1,1,6,-12.599999999999994,0
42,0,0,1,8,-29.200000000000003,0
49,0,3,0,6,-21.400000000000006,0
24,0,3,1,6,-48.400000000000006,0
28,1,3,1,5,-30.800000000000004,0
40,1,2,2,7,-24.0,0
30,0,1,3,8,-36.0,0
24,0,3,0,9,-92.4,0
54,1,2,3,6,15.599999999999994,1
46,1,0,3,9,-19.60000000000001,0
68,1,2,3,9,-0.8000000000000114,1
21,1,3,0,7,-72.6,0
43,1,3,1,9,-57.80000000000001,0
50,0,0,3,8,-2.0,1
52,0,1,0,7,-17.200000000000003,0
58,1,0,1,9,-18.80000000000001,0
49,1,0,3,7,8.599999999999994,1
65,0,3,2,8,-7.0,0
56,1,3,0,6,-11.600000000000009,0
70,1,1,3,5,56.0,1
47,0,3,0,7,-36.2,0
79,0,0,2,5,66.6,1
50,0,0,0,6,-2.0,1
30,0,1,1,8,-52.0,0
42,1,3,3,6,-7.200000000000003,0
76,0,3,0,5,28.39999999999999,1
21,1,0,0,8,-66.6,0
59,1,0,3,9,-1.4000000000000057,1
60,1,3,2,9,-26.0,0
46,1,2,2,7,-15.600000000000009,0
54,0,0,3,9,-8.400000000000006,0
21,1,0,3,5,-6.600000000000001,0
58,1,0,1,9,-18.80000000000001,0
56,1,1,0,7,-11.600000000000009,0
40,0,3,0,8,-58.0,0
77,0,3,2,9,-2.200000000000003,1
24,0,3,1,7,-60.400000000000006,0
71,0,0,0,9,-8.600000000000009,1
64,0,3,1,9,-28.400000000000006,0
40,1,3,3,5,2.0,1
48,0,3,0,7,-34.80000000000001,0
39,1,1,3,7,-11.400000000000006,0
80,0,1,2,6,50.0,1
57,1,0,2,6,23.799999999999997,1
39,0,3,3,7,-23.400000000000006,0
69,1,0,2,5,52.599999999999994,1
44,0,0,3,9,-22.400000000000006,0
21,1,0,3,8,-42.6,0
76,1,0,3,9,22.399999999999977,1
51,1,0,2,8,-8.600000000000009,0
45,1,0,2,5,19.0,1
25,1,1,2,6,-27.0,0
60,1,2,3,7,12.0,1
76,0,1,1,5,48.39999999999999,1
22,0,0,2,8,-49.2,0
52,1,2,1,7,-15.200000000000003,0
20,1,2,2,8,-64.0,0
70,1,3,0,9,-28.0,0
24,1,0,0,9,-74.4,0
32,1,0,0,9,-63.2,0
38,1,1,1,7,-28.800000000000004,0
31,1,2,2,6,-24.6,0
67,0,2,3,6,33.8,1
44,1,0,1,8,-26.400000000000006,0
76,1,3,2,6,32.39999999999999,1
70,0,0,0,6,26.0,1
54,0,2,1,8,-24.400000000000006,0
31,1,3,2,8,-54.6,0
49,0,3,3,8,-21.400000000000006,0
24,0,2,1,7,-54.400000000000006,0
53,0,0,3,8,2.1999999999999886,1
41,1,0,1,7,-18.599999999999994,0
58,1,0,0,7,-2.8000000000000114,1
32,0,1,0,7,-45.2,0
76,1,1,0,8,4.3999999999999915,1
66,1,3,3,6,26.39999999999999,1
73,1,0,0,6,30.19999999999999,1
22,0,1,3,8,-47.2,0
79,0,3,3,6,44.599999999999994,1
72,0,2,3,8,16.799999999999997,1
39,0,2,0,7,-41.400000000000006,0
50,1,0,2,9,-22.0,0
24,1,2,3,5,-14.400000000000006,0
43,1,2,2,8,-31.80000000000001,0
59,0,2,3,7,10.599999999999994,1
73,0,3,0,9,-23.80000000000001,0
52,1,2,0,7,-23.200000000000003,0
27,0,2,0,5,-34.2,0
43,0,3,1,6,-21.80000000000001,0
69,1,1,0,6,18.599999999999994,1
39,0,3,2,7,-31.400000000000006,0
79,0,1,3,5,68.6,1
35,1,3,2,7,-37.0,0
69,0,0,1,6,32.599999999999994,1
71,1,2,2,7,19.39999999999999,1
31,1,1,3,9,-46.599999999999994,0
32,0,3,3,5,-9.200000000000003,0
64,1,1,0,6,11.599999999999994,1
61,0,1,1,7,3.3999999999999915,1
58,0,2,1,5,17.19999999999999,1
44,0,1,2,7,-12.400000000000006,0
65,0,3,0,6,1.0,1
51,0,0,0,5,11.399999999999991,1
43,0,0,0,6,-11.800000000000004,0
67,0,2,3,9,-2.200000000000003,1
66,0,3,1,9,-25.60000000000001,0
63,0,3,2,8,-9.800000000000011,0
28,1,0,2,5,-4.800000000000004,1
59,1,3,2,9,-27.400000000000006,0
69,0,1,0,8,-5.400000000000006,1
42,0,2,1,5,-5.200000000000003,0
69,0,0,1,6,32.599999999999994,1
32,1,2,3,7,-27.200000000000003,0
79,1,1,3,7,44.599999999999994,1
78,0,0,3,6,61.19999999999999,1
51,0,3,2,9,-38.60000000000001,0
69,0,3,2,7,10.599999999999994,1
34,1,1,1,6,-22.400000000000006,0
55,0,0,3,8,5.0,1
68,1,2,2,8,3.1999999999999886,1
24,1,0,3,6,-14.400000000000006,0
41,0,3,3,5,3.4000000000000057,1
35,1,0,1,9,-51.0,0
60,0,0,1,9,-16.0,1
29,1,3,2,6,-33.400000000000006,0
43,1,3,1,7,-33.80000000000001,0
37,0,2,3,9,-44.2,0
68,0,0,1,9,-4.800000000000011,1
37,1,3,3,8,-38.2,0
26,1,1,3,8,-41.6,0
23,1,3,2,8,-65.80000000000001,0
45,0,2,2,9,-41.0,0
24,0,2,2,9,-70.4,0
79,0,1,3,9,20.599999999999994,1
74,0,2,1,7,15.599999999999994,1
35,1,0,2,7,-19.0,0
54,1,2,2,7,-4.400000000000006,1
45,1,1,1,5,5.0,1
37,1,2,1,9,-60.2,0
48,1,1,2,9,-30.80000000000001,0
42,0,2,3,6,-1.2000000000000028,1
72,0,3,3,6,34.8,1
33,1,1,2,5,-3.8000000000000043,1
34,1,2,1,6,-28.400000000000006,0
68,1,0,3,7,35.19999999999999,1
52,1,1,1,5,14.799999999999997,1
